title,url,summary
Election won't change course of the market in medium to long term: Dipan Mehta,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/election-wont-change-course-of-the-market-in-medium-to-long-term-dipan-mehta/articleshow/26851038.cms,it is an important event and it will have an impact maybe 2-3% either side on the indices but it is not going to change the course of the market in the medium to long term.
Metropolitan Exchange gets nod to launch weekly IRFs,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/metropolitan-exchange-gets-nod-to-launch-weekly-irfs/articleshow/73348885.cms,Weekly IRFs would have weekly convergences to interest rates.
FIIs buy shares worth Rs 450 crore in Reliance Capital,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/fiis-buy-shares-worth-rs-450-crore-in-reliance-capital/articleshow/59661776.cms,SMTB had purchased the stake in Reliance Capital (RCAP) when it had applied for banking license.
Tide Water Oil climbs 2% on acquisition of UK-based lubricant company,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/tide-water-oil-climbs-2-on-acquisition-of-uk-based-lubricant-company/articleshow/51921541.cms,Price Thomas Holdings along with a subsidiary is a manufacturer and supplier of lubricants and car care products in UK and few overseas automotive markets.
Bank of India cuts base rate by 25 bps to 9.70%,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/bank-of-india-cuts-base-rate-by-25-bps-to-9-70/articleshow/49157475.cms,"The reverse repo rate, at which it accepts banks' excess liquidity, will be 5.75 per cent, while the cash reserve ratio is kept unchanged at 4 per cent."
"NSE, BSE to launch new 10-year bond futures on Monday",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/nse-bse-to-launch-new-10-year-bond-futures-on-monday/articleshow/39372625.cms,"NSE and BSE today said they will begin trading in interest rate futures (IRF) with tenures of one-three months, with underlying of 10-year govt bonds."
NSE to launch 13-year govt bond futures tomorrow,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/nse-to-launch-13-year-govt-bond-futures-tomorrow/articleshow/56422618.cms,An IRF contract is an agreement to buy or sell a debt instrument at a specified future date at a pre-determined price.
Rupee opens 7 paise higher at 67.08 against US dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-7-paise-higher-at-67-08-against-us-dollar/articleshow/64473465.cms,"The apex bank may deliver its first interest rate hike in nearly 4.5 years, says a Reuters report."
Don’t see rupee moving significantly in either direction till polls are over: Killol Pandya,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/dont-see-rupee-moving-significantly-in-either-directiontill-polls-are-over-killol-pandya/articleshow/32786162.cms,"That is quite heartening to the debt markets, which had faced quite a bit of the brunt at the time when the currency had depreciated significantly."
"Expect RBI to increase repo rate by 25 bps: Manishi Raychaudhuri, BNP Paribas Securities",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-increase-repo-rate-by-25-bps-manishi-raychaudhuri-bnp-paribas-securities/articleshow/24808451.cms,"'There is a possibility that the direction of earning estimates may actually begin to drift down going forward,' says Manishi Raychaudhuri"
RBI sticks to its guns: Here’s what market experts have to say,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-sticks-to-its-guns-heres-what-market-experts-have-to-say/articleshow/61946068.cms,RBI raised inflation forecast to 4.3-4.7% in third and fourth quarters of ongoing financial year.
"Uday Kotak warns of deposit crunch, banking margins at risk",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/uday-kotak-warns-of-deposit-crunch-banking-margins-at-risk/articleshow/119668377.cms,"Uday Kotak, Asia's richest banker, warns of a significant deposit crunch threatening banks with margin erosion. Retail deposit growth is slow, pushing banks towards expensive bulk deposits. This situation leads to negative lending margins, especially with home loans. The challenge persists amid high-term deposit rates, tighter liquidity, and RBI's policy rate cuts."
"Stick to largecaps, do not venture into midcaps: Vibhav Kapoor, IL&FS",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/stick-to-largecaps-do-not-venture-into-midcaps-vibhav-kapoor-ilfs/articleshow/14687542.cms,"Do not venture into midcaps although they have done well. Midcap rallies can come to an abrupt halt at the first sign of a change in the trend, Vibhav Kapoor says."
"Indian financial sector set for 11% credit growth in FY25, says Jefferies analyst",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/indian-financial-sector-set-for-11-credit-growth-in-fy25-says-jefferies-analyst/articleshow/123992603.cms,"The Indian financial sector has evolved significantly, expanding beyond banks to include NBFCs, insurers, asset managers, and fintech firms. Investors now benefit from greater choice, competition, and attractive valuations. With proactive RBI policies, GST cuts, and rising credit growth, the sector remains resilient, offering balanced growth opportunities across all segments."
Trump Era Begins: What it means for global markets and Indian economy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/trump-era-begins-what-it-means-for-global-markets-and-indian-economy/articleshow/116313025.cms,"Markets experienced volatility following Trump's election win and Republican control of Congress. While the US economy remains resilient, Trump's policies pose inflationary risks, influencing Fed decisions on rate cuts. Global economic divergence, particularly between a strong US dollar and weaker BRICS currencies, adds to market complexity."
"RBI meet begins Wednesday: Status quo likely amid strong growth, tighter liquidity conditions",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-meet-begins-wednesday-status-quo-likely-amid-strong-growth-tighter-liquidity-conditions/articleshow/105774788.cms,"“The RBI may stick to ‘withdrawal of accommodation’ stance given upside risks to food inflation (poor monsoon), strong GDP growth in the recent period and still hawkish global central banks,” said Nuvama Institutional Equities. Given the higher-than-expected GDP growth for Q2, experts do see the RBI raising its projections."
Need to go beyond 'band-aid' to address liquidity: Economists,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/need-to-go-beyond-band-aid-to-address-liquidity-economists/articleshow/116114592.cms,"The Reserve Bank of India (RBI) cut the cash reserve ratio (CRR) by 50 basis points to inject liquidity into the banking system. Economists predict this effect will be short-lived, requiring the RBI to utilize additional tools like open market operations and foreign exchange swaps."
"Sensex, Nifty open in green ahead of RBI MPC decision; Ujjivan SFB, IndiGo jump 2% each",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-open-in-green-ahead-of-rbi-mpc-decision-ujjivan-sfb-indigo-jump-2-each/videoshow/104202420.cms,
Banking system liquidity in deficit as incremental cash reserve ratio kicks in,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/banking-system-liquidity-in-deficit-as-incremental-cash-reserve-ratio-kicks-in/articleshow/102955978.cms,"Daily central bank data showed that the RBI injected funds worth ₹23,644.4 crore into the banking system on August 21, marking the first infusion of cash since March 27. An injection of funds by the RBI reflects deficit liquidity conditions in the banking system."
"Sensex ends 747 points higher, Nifty tops 25,000 after RBI's jumbo 50 bps rate cut",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-100-points-nifty-below-24750-ahead-of-rbi-mpc-meet/articleshow/121664468.cms,"Stock Market Today: Indian stock markets rebounded following the Reserve Bank of India's decision to lower the repo rate. Banking and auto sectors saw significant gains. Sensex and Nifty both experienced positive movement. Asian markets also showed positive trends, influenced by developments in US-China trade talks. Foreign Institutional Investors continued selling, while Domestic Institutional Investors remained buyers."
"See RBI’s focus now shifting towards inflation: Neeraj Gambhir, Nomura Capital",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/see-rbis-focus-now-shifting-towards-inflation-neeraj-gambhir-nomura-capital/articleshow/24821972.cms,'The sharp increase in the overnight interest rates and the resultant spike in the yields were being used to address the pressure on the currency'
"RBI MPC keeps repo rate unchanged at 6.5 per cent for the 7th time in a row; GDP, inflation forecast retained",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-meeting-2024-rbi-mpc-keeps-repo-rate-unchanged-at-6-5-per-cent-for-the-7th-time-in-a-row/articleshow/109050752.cms,"The RBI-led MPC kept the repo rate steady at 6.5 per cent for the seventh time, confirmed RBI governor Shaktikanta Das. The committee also maintained its 'withdrawal of accommodation' stance while concentrating on liquidity management to control inflation."
"Fed made FIIs spend Rs 27,000 crore on bank stocks but China forcing a U-turn now",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/fed-made-fiis-spend-rs-27000-crore-on-bank-stocks-but-china-forcing-a-u-turn-now/articleshow/114032262.cms,"FIIs invested Rs 27,000 crore in Indian bank stocks after the US Fed's rate cut. However, they reversed their investments due to China's quantitative easing. This led to a drop in Nifty Bank index by 5% in early October. Investors are watching for RBI's monetary policy decision on October 9."
"MPC meeting: RBI leaves policy rates unchanged, maintains status quo on stance as inflation fight continues",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/mpc-meeting-policy-rates-unchanged-at-6-5-governor-das-says/articleshow/100837587.cms,"The Reserve Bank of India's rate-setting panel has opted to keep the benchmark lending rate unchanged at 6.5 per cent, Governor Das announced on Thursday. News agency Reuters polled 64 economists, all of whom expected no change."
RBI raises policy interest rate by 50 bps to bring down 'unacceptably high' inflation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-raises-policy-interest-rate-by-50-bps-to-bring-down-unacceptably-high-inflation/articleshow/93364381.cms,"``The inflation trajectory is now poised at a decisive point,’’ said Governor Shaktikanta Das. ``While there are incipient signs of a confluence of factors that could lead to further softening of domestic inflationary pressures, there remain significant uncertainties."""
RBI increases IMPS limit to Rs 5 lakh from Rs 2 lakh earlier,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-increases-imps-limit-to-rs-5-lakh-from-rs-2-lakh-earlier/articleshow/86859564.cms,RBI Governor Shaktikanta Das announced that the increased limit for the digital payment mode used for making immediate transfer of money will make it convenient for consumers to tansfer higher sums.
"RBI status quo spooks Sensex, but hopes of more govt reforms limit fall",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-status-quo-hopes-of-more-govt-reforms-limit-sensexs-fall/articleshow/72383955.cms,RBI kept interest rates unchanged at 5.15% and also maintained an accommodative stance.
Analysts see RBI taking policy rates well above pre-pandemic levels by March,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/analysts-see-rbi-taking-policy-rates-well-above-pre-pandemic-levels-by-march/articleshow/92079708.cms,"Earlier in the day, the RBI-led MPC delivered a 50 bps hike in the key policy rates to 4.90 per cent but left the cash reserve ratio unchanged and sounded more concerned about inflation management, as it has withdrawn the accommodative stance."
Top debt mutual fund managers share their views on RBI rate hike,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/top-debt-mutual-fund-managers-share-their-views-on-rbi-rate-hike/articleshow/96051774.cms,Rate hikes and continued reduction in durable liquidity surplus are positive for short-term debt fund categories like the liquid fund.
Policy as per expectation; RBI has just started its tightrope walk: Nilesh Shah,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/policy-as-per-expectation-rbi-has-just-started-its-tightrope-walk-nilesh-shah/articleshow/89475531.cms,"“In India, inflation has been lower than US inflation for the last six months. I think the RBI has done a sensible job. It has said that we will manage growth, we will support inflation and in the Economic Survey, they revised growth downwards from 8-8.5% to 7.8% also revised inflation projection downwards. Net-net, this policy has come as per expectations and that is why we are seeing reaction in the markets – equities are up and yields are down.”"
"A 25 bps repo rate cut and a neutral stance match perfectly for now: Jayesh Mehta, BofAML",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/a-25-bps-repo-rate-cut-and-a-neutral-stance-match-perfectly-for-now-jayesh-mehta-bofaml/articleshow/68722925.cms,"We have to see what guidelines come out on counter-cyclical buffers, says Mehta."
Breaking free from the ‘frog in a well’ mindset: Manish Chokhani’s advice to retail investors,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/breaking-free-from-the-frog-in-a-well-mindset-manish-chokhanis-advice-to-retail-investors/articleshow/118412933.cms,"Manish Chokhani urges Indian investors to explore global markets, warning against over-reliance on domestic stocks. He highlights undervaluations in China, Europe, and the U.S., citing opportunities in EVs, healthcare, and tech. RBI’s policies restrict rupee appreciation, limiting global investments."
"RBI keeps rates unchanged due to inflation pressure, lowers growth estimate again",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-keeps-rates-unchanged-due-to-inflation-pressure-lowers-growth-estimate-again/articleshow/72382485.cms,"The six-member monetary policy committee (MPC) vote was unanimous, RBI said in a release."
RBI & govt going for a calibrated approach as Covid situation extremely uncertain: Sanjeev Sanyal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/rbi-govt-going-for-a-calibrated-approach-as-covid-situation-extremely-uncertain-sanjeev-sanyal/articleshow/75897851.cms,‘We are more than willing to do what is necessary but it needs to be targeted in the right place’
Analysts see RBI pausing rates for long as inflation worries return,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/mf-news/analysts-see-rbi-pausing-rates-for-long-as-inflation-worries-return/articleshow/72394196.cms,"While the RBI has asserted that the stance of the monetary policy will stay accommodative, market analysts believe that rate cuts won't happen frequently."
Global brokerages expect RBI to slash rates by 25 bps,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/global-brokerages-expect-rbi-to-slash-rates-by-25-bps/articleshow/18233941.cms,The RBI last had cut rates in April 2012 by 50 basis points but warned at the time there would be limited scope for further cuts.
Highlights of RBI's monetary policy statement,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/highlights-of-rbis-monetary-policy-statement/articleshow/78568484.cms,Following are the highlights of RBI Governor Shaktikanta Das' statement and resolution of the Monetary Policy Committee (MPC).
"MPC in a huddle to weigh rate cuts; D-Street says it’ll be 25 bps or 35, but not 50",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/mpc-in-a-huddle-to-weigh-rate-cuts-d-street-says-itll-be-25-bps-or-35-but-not-50/articleshow/69647355.cms,Asia’s third-largest economy grew slower than expected at a 20-quarter low in March quarter.
RBI hikes repo rate for the first time in Modi regime,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-pulls-the-trigger-hikes-rate-for-the-first-time-in-modi-regime/articleshow/64477379.cms,The monetary policy committee of the Reserve Bank unanimously votes for 25 bps repo hike.
Indian rupee likely to depriciate further in long term: Vijai Mantri,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/indian-rupee-likely-to-depriciate-further-in-long-term-vijai-mantri/articleshow/23142763.cms,"""Currency will continue to remain under pressure. The short term measure taken by central bank has brought some amount of stability."""
ET poll: Economists predict RBI to hold policy rates steady amid economic uncertainty,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/et-poll-economists-predict-rbi-to-hold-policy-rates-steady-amid-economic-uncertainty/articleshow/124129701.cms,"Economists anticipate the Reserve Bank of India (RBI) to maintain policy rates next week, despite potential for cuts, due to uncertainties from US tariffs and GST impacts. While some advocate for proactive rate cuts given low inflation, the majority prefers retaining options, awaiting clearer signs of economic slowdown and assessing the effects of recent GST reductions on inflation and growth."
India bonds extend losses before heavy debt supply,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/india-bonds-extend-losses-before-heavy-debt-supply/articleshow/126558189.cms,"""There aren't many positive cues to drive buying, and traders are staying cautious ahead of the budget and the RBI's policy decision,"" a private-bank trader said"
"Tech view: Nifty50 forms long-legged Doji, bears tighten grip on D-Street",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/tech-view-nifty50-forms-long-legged-doji-bears-tighten-grip-on-d-street/articleshow/51658188.cms,"""The Nifty50 made a long-legged Doji pattern on the daily charts, whereas on the weekly charts, we saw a hanging man-like pattern by the end of Friday’s session.”"
These banks have hiked home loan interest rates in last one month,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/borrow/these-banks-have-hiked-home-loan-interest-rates-in-last-one-month/articleshow/93945346.cms,"Several banks, including SBI, ICICI Bank, Bank of Baroda, Canara Bank, and PNB, have raised their loan interest rates."
Rupee edges higher by 8 paise; RBI meet in focus,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-edges-higher-by-8-paise-rbi-meet-in-focus/articleshow/72336176.cms,The Indian unit on Friday had closed at 71.74 against the US dollar.
"ICICI Bank, Bank of Baroda, Bank of India, PNB hike home loan interest rates: Check latest rates here",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/borrow/icici-bank-bank-of-baroda-bank-of-india-pnb-hike-home-loan-interest-rates-check-latest-rates-here/articleshow/92096352.cms,"After the current hike, the total increase in repo rate is 0.9%. Due to the rate hikes by the central bank, lenders like banks and housing finance companies, will increase their lending rates correspondingly, which in turn means that your EMIs will go up accordingly."
Mutual fund managers snap their bond with Government securities,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/mf-news/mutual-fund-managers-snap-their-bond-with-government-securities/articleshow/20322400.cms,Go for short-term papers with yield of 8.25% against 7.10% of longer-tenure bonds.
"'BUY' or 'SELL' ideas from experts for Friday, June 15",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/buy-or-sell-ideas-from-experts-for-friday-june-15/articleshow/14142471.cms,ET Now spoke to various experts and here's what they have to recommend for today's trade:
How to trade banking stocks post repo rate hike,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/how-to-trade-banking-stocks-post-repo-rate-hike/articleshow/29496466.cms,The impact of the RBI's move to hike repo rate by 25 bps to 8% was seen on banking stocks. The Bank Nifty corrected 206 points intraday
Home buyers may have to wait... rates unlikely to fall,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/home-buyers-may-have-to-wait-rates-unlikely-to-fall/articleshow/53804754.cms,Designated RBI Governor Urjit Patel is seen by many as much as an inflation hawk as outgoing Governor Raghuram Rajan and is likely to continue with his predecessor's hawkish stance.
Banks' profitability may take a hit from falling treasury gains,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/banks-profitability-may-take-a-hit-from-falling-treasury-gains/articleshow/57187210.cms,"G-sec yields have firmed up ~40 bp post the RBI policy meet and 10-year G-sec, now at 6.8%, is at a higher level as compared to 31 Dec 2016."
"Rupee snaps 4-day losing streak, but upside seen limited",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-snaps-4-day-losing-streak-but-upside-seen-limited/articleshow/102502502.cms,"Biswas expects the rupee to be range bound between 82.40 to 82.85 over the next few days, with the tone of the Reserve Bank of India's (RBI) policy decision on Thursday being a key monitor for its hawkishness."
LIC Housing Finance reduces interest rate in line with recent RBI repo rate cut,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/lic-housing-finance-reduces-interest-rate-in-line-with-recent-rbi-repo-rate-cut/articleshow/121993846.cms,"LIC Housing Finance lowers home loan interest rates by 50 basis points. New rates start at 7.50 percent from June 19, 2025. This decision coincides with the company's 36th Foundation Day. The move aims to boost home ownership. It aligns with RBI's policy to stimulate the economy. Tribhuwan Adhikari highlights commitment to affordable housing."
Rupee inches 4 paise higher to 74.30 against US dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-inches-4-paise-higher-to-74-30-against-us-dollar/articleshow/84997459.cms,Forex traders said price action remains subdued as investors are awaiting the Reserve Bank of India's (RBI) policy decision and the US non-farm payrolls data on Friday for further cues.
"Sensex drops over 50 pts, Nifty50 below 10,900; Bandhan Bank tanks 19%",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-over-50-pts-nifty50-below-10900-bandhan-bank-tanks-19/articleshow/66023112.cms,Uncertainty over the RBI policy meet later this week weighed on investor sentiment.
RBI likely to slash rate by 25 bps next week: Citigroup,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-likely-to-slash-rate-by-25-bps-next-week-citigroup/articleshow/55746395.cms,The next RBI policy review is on December 7.
Rupee gains 6 paise to close at 74.28 against US dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-gains-6-paise-to-close-at-74-28-against-us-dollar/articleshow/85003480.cms,"The rupee moved in a narrow range ahead of the Reserve Bank of India's (RBI) policy decision and the US non-farm payrolls data, forex dealers said."
Rupee top outperformer among Asian currencies: Nomura,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-top-outperformer-among-asian-currencies-nomura/articleshow/52638343.cms,"Nomura said: ""The RBI's policy stance remains accommodative with a focus on implementing its revised liquidity management framework."""
Banks to lead market rally as policy support bolsters financials: Dharmesh Kant,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/banks-to-lead-market-rally-as-policy-support-bolsters-financials-dharmesh-kant/articleshow/124283305.cms,"Dharmesh Kant of Cholamandalam Securities anticipates banks will lead market growth, driven by supportive RBI policies and increased lending avenues. Allied sectors like fertilisers are also poised for positive movement due to a healthy monsoon. However, fiscal pressures from government spending could impact overall corporate earnings, making careful stock selection crucial for investors in October."
"Budget, Monetary Policy over; what will drive the market this week? Ajay Bagga answers",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/budget-monetary-policy-over-what-will-drive-the-market-next-week-ajay-bagga-answers/articleshow/118071979.cms,"Ajay Bagga highlights the significance of Prime Minister Modi's upcoming visit to the US, anticipating defense agreements and tariff relief. He views recent market overreactions to the RBI policy and banking sector events as temporary, predicting improved performance from rate-sensitive sectors. Bagga remains optimistic about market stability and foreign investment following productive meetings and economic measures."
Rupee climbs 5 paise to 68.61 against dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-climbs-5-paise-to-68-61-against-dollar/articleshow/65158642.cms,Steady selling of the greenback by exporters and banks gave the local unit strength.
Hopes on GST may push stock market higher,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/hopes-on-gst-may-push-stock-market-higher/articleshow/49975205.cms,RBI is unlikely to cut rates on Tuesday but investors will watch the central bank’s commentary on future rate cuts and inflation.
Recommend to be cautious in current market: Mayuresh Joshi,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/recommend-to-be-cautious-in-current-market-mayuresh-joshi/articleshow/43894415.cms,"""The corporate earnings, the result season will start soon in the next months. The corporate earnings are expected to be subdued."""
Interest rates will not come down anytime soon: Gaurav Mehta,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/interest-rates-will-not-come-down-anytime-soon-gaurav-mehta/articleshow/45019725.cms,The RBI Governor has made it very clear that he is committed to fighting the inflation. He is committed to giving a real rates to save us.
Bond yields to remain range bound: Fixed Income Canara Robeco MF,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/bond-yields-to-remain-range-bound-fixed-income-canara-robeco-mf/articleshow/5408295.cms,Bond yields will remain range-bound with a trading bias as the government auction in the coming week will be absorbed.
Roadmap for 2009 an`anti-national conspiracy:' Patnaik,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/roadmap-for-2009-ananti-national-conspiracy-patnaik/articleshow/3049536.cms,"Noted economist and Vice Chairman of the Kerala State Planning Board, Dr Prabhat Patnaik described the Reserve Bank of India's Roadmap for 2009 ""permitting foreign direct investment"" into Indian banks as an ""anti-national"" conspiracy."
Economic Survey underlines Govt's cautious stand: Mythili Bhusnurmath,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/economic-survey-underlines-govts-cautious-stand-mythili-bhusnurmath/articleshow/46393390.cms,"""It clearly says the government must achieve 3% in the medium term. Now we will have to wait and see whether medium term is interpreted as FY16 or FY17 or something beyond that. """
"Rupee recovers 8 paise, trades at 63.02 vs dollar",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-recovers-8-paise-trades-at-63-02-vs-dollar/articleshow/29485365.cms,The rupee recovered by eight paise to 63.02 against the American currency in late morning trade today on fresh selling of dollars by banks.
Rupee opens 13 paise up at 70.43 against dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-13-paise-up-at-70-43-against-dollar/articleshow/71368535.cms,The local currency on Friday advanced 32 paise to close at a nearly two-month high at 70.56 per dollar.
Rupee opens 4 paise up at 68.57 against dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-4-paise-up-at-68-57-against-dollar/articleshow/65287352.cms,The local currency climbed to a fresh one-month high of 68.26 last week.
Markets may turn sideways before seeing any rebound: Ashwani Gujral,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/markets-may-turn-sideways-before-seeing-any-rebound-ashwani-gujral/articleshow/46715303.cms,"Gujral believes that the market may fall and then remain sideways, before seeing any upside. Market will also seek support from positive domestic events, he adds."
Best to avoid banking space altogether for next 6-8 months: Dipan Mehta,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/best-to-avoid-banking-space-altogether-for-next-6-8-months-dipan-mehta/articleshow/30398142.cms,"""It is best to avoid the banks all of them together especially public sector banks,"" Mehta said."
"RBI MPC Meet: A rate cut’s unlikely with growth strong, liquidity call in focus, as per ET Poll",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/mpc-meet-a-rate-cuts-unlikely-with-growth-strong-liquidity-call-in-focus-poll/articleshow/127870171.cms,"Reserve Bank of India is expected to keep interest rates unchanged. Economists foresee a neutral to dovish stance from Governor Sanjay Malhotra. Liquidity support measures and a new open market operation calendar are anticipated. The Monetary Policy Committee will assess budget impacts on inflation, growth, and liquidity. Inflation is projected to stay near the 4% target, while growth remains strong."
No further extension of home loan tenure for many if RBI hikes repo rate again,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/borrow/no-further-extension-of-home-loan-tenure-for-many-if-rbi-hikes-repo-rate-again/articleshow/95993056.cms,"Even if the RBI increases the repo rate by 25-35 basis points in the Monetary Policy Committee (MPC) meeting on December 5-7, 2022 and the bank eventually passes it on to home loan borrowers, the home loan EMIs will immediately rise as most banks do not have the option to extend the loan tenure anymore, mentioned experts"
Bottom fishing has already started in market: Ajay Bagga,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/bottom-fishing-has-already-started-in-market-ajay-bagga/articleshow/71126072.cms,"And within a week of the RBI policy meet, the second quarter earnings season will kick off."
"ETMarkets Morning Podcast: Your daily digest of news, views and cues",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/etmarkets-morning-podcast-your-daily-digest-of-news-views-and-cues/articleshow/59874761.cms,The market is likely to remain rangebound for most of Wednesday ahead of RBI's policy outcome.
Nifty may bounce back: Ashwani Gujral,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/nifty-may-bounce-back-ashwani-gujral/articleshow/11090752.cms,"In spite of the big bearishness, it is unlikely that from 4700 you will have a straight decline to 3900 because you have already fallen about 25%."
PE de-rating will take place in the Indian market: Deven Choksey,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/pe-de-rating-will-take-place-in-the-indian-market-deven-choksey/articleshow/8175132.cms,"""In case of equities, in our market, the situation is little bit different comparatively because of reduction in the growth itself. """
