title,url,summary,War_Sentiment_Label,War_Pos,War_Neg,War_Neu
"Stocks to buy today: Asian Paints, Berger Paint among top 6 trading ideas for 9 April 2025",https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-asian-paints-berger-paint-among-top-6-trading-ideas-for-9-april-2025/articleshow/120113743.cms,"Indian markets may consolidate on Wednesday amid muted global cues. Nifty50 bounced back from 21,800, forming a bullish candlestick. Analysts suggest a potential move toward 23,000, while India VIX signals heightened volatility. Experts recommend select stocks like Asian Paints and Berger Paints for short-term trades, advising cautious optimism ahead of the RBI policy outcome.",Positive,0.5289151817560196,0.08810867369174957,0.38297614455223083
RBI MPC Meet 2025 Inflation Forecast: Sanjay Malhotra-led MPC projects inflation at 4.2% for FY26,https://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-meeting-inflation-forecast-india-rbi-governor-sanjay-malhotra-led-mpc-projects-inflation-at-4-2-for-fy26-check-full-forecast/articleshow/118000928.cms,"RBI Meeting Inflation Forecast Update:RBI's Monetary Policy Committee, under new Governor Sanjay Malhotra, forecasts inflation at 4.2% for the coming fiscal year, with inflation control remaining critical amid economic challenges. Former Governor Shaktikanta Das highlighted the volatility, referencing inflation control efforts. Policy adjustments may be delayed to stabilize inflation without hampering growth, crucial for the upcoming Union Budget focus on domestic investment.",Negative,0.024019069969654083,0.8383623361587524,0.13761860132217407
"Sensex, Nifty trade in red; Rupee on 2-year high",https://economictimes.indiatimes.com/markets/stocks/news/nifty-hits-record-high-ahead-of-rbi-policy-outcome-sensex-rises-nearly-100-points/articleshow/59874714.cms,Rupee strengthened nearly 25 paise to 63.82 against dollar to its highest level since August 2015.,Positive,0.9255567789077759,0.04876730963587761,0.025675954297184944
"Fed there done that: Banks see delay in rate cuts by RBI, too",https://economictimes.indiatimes.com/news/economy/policy/rbis-das-co-rate-easing-cycle-may-be-influenced-by-potential-fed-rate-cut-delays/articleshow/109371228.cms,"The US Federal Reserve's potential delay in cutting rates may impact the Reserve Bank of India's decision on beginning its rate easing cycle. Factors such as strong economic growth, tensions in West Asia, and inflation risks could lead to a delay in rate cuts. Economists anticipate a possible delay in RBI's rate cuts, with expectations shifting to October 2024 for any easing to begin. India's robust economic performance and inflation close to the RBI target suggest a need for caution in monetary policy decisions.",Negative,0.1344237243756652,0.527353510260582,0.33822278305888176
"100% transmission of rate cut difficult to achieve: Charan Singh, UCO Bank",https://economictimes.indiatimes.com/opinion/interviews/100-transmission-of-rate-cut-difficult-to-achieve-charan-singh-uco-bank/articleshow/49995179.cms,"""In fact, transmission is the biggest issue. Governor Rajan has said in his speech that he is looking for more transmission, because the RBI has already cut 125 bps.""",Neutral,0.3095225691795349,0.19283431768417358,0.4976430833339691
Very difficult for RBI governor Raghuram Rajan to argue a case for holding interest rates: Mythili Bhusnurmath,https://economictimes.indiatimes.com/opinion/interviews/very-difficult-for-rbi-governor-raghuram-rajan-to-argue-a-case-for-holding-interest-rates-mythili-bhusnurmath/articleshow/51491605.cms,"In this interview, Mythili Bhusnurmath talks about RBI's policy-meet and that governor will cut interest rates.",Negative,0.03891405835747719,0.5914894342422485,0.3695964813232422
"Short-term trend reversal notwithstanding, buy the dips as Nifty headed to 20,000-20,300: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/news/short-term-trend-reversal-notwithstanding-buy-the-dips-as-nifty-headed-to-20000-20300-axis-securities/articleshow/102670937.cms,"In the near term, any corrections towards 19300-19100 levels should be seen as a buying opportunity, as the index has the potential to extend its rally and test levels of 20000-20300 points. In the week ended August 10, benchmark indices lost about 0.4%. This was primarily due to the Reserve Bank of India’s move to impose an incremental Cash Reserve Ratio of 10% on banks in its move to tighten the liquidity in the system.",Negative,0.4653789629228413,0.4936514594592154,0.04096954595297575
RBI-MPC may not change interest rates: Experts,https://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-may-not-change-interest-rates-experts/articleshow/100696796.cms,"The MPC met on April 3, 5 and 6 this year and decided to pause on the repo rate at 6.50 per cent after hiking continuously earlier as an inflation control measure.",Neutral,0.1064971312880516,0.4407256543636322,0.4527771770954132
"Invest in equities with confidence, through cycles to realise its full potential: Anoop Bhaskar of IDFC MF",https://economictimes.indiatimes.com/mf/analysis/invest-in-equities-with-confidence-through-cycles-to-realise-its-full-potential-anoop-bhaskar-of-idfc-mf/articleshow/94495711.cms,"“Returns from April 2020 are clearly unsustainable and should not be used as a referral point for future. Given the liquidity equity and especially equity mutual funds offer should also be an integral part while allocating for the future,” says Anoop Bhaskar.",Neutral,0.023671137169003487,0.3272148072719574,0.6491140723228455
Debt mutual fund managers react to RBI’s status quo on rates,https://economictimes.indiatimes.com/mf/analysis/debt-mutual-fund-managers-react-to-rbis-status-quo-on-rates/articleshow/90723934.cms,"In line with market expectations, the RBI has maintained a status quo on policy rates and has also decided to maintain an accommodative stance on rates. Here’s what top debt fund managers had to say about the policy:",Neutral,0.413724809885025,0.018387261778116226,0.5678879022598267
RBI may raise policy rate tomorrow. Will debt funds be under pressure?,https://economictimes.indiatimes.com/mf/analysis/rbi-may-raise-policy-rate-tomorrow-will-debt-funds-be-under-pressure/articleshow/89444119.cms,"Money market participants believe that the Reserve Bank of India will raise policy rates. However, debt mutual fund managers do not have a unanimous view on the topic.",Neutral,0.03481394425034523,0.1349533349275589,0.8302326798439026
"After Market: Stocks in oversold zone, those which defied market",https://economictimes.indiatimes.com/markets/stocks/news/after-market-stocks-in-oversold-zone-those-which-defied-market/articleshow/66088599.cms,A plunging domestic currency and rising crude oil prices remained an overhang.,Negative,0.019473452121019363,0.9490906596183777,0.031435851007699966
RBI targets 5.2 per cent retail inflation for first half of FY22,https://economictimes.indiatimes.com/news/economy/indicators/rbi-targets-5-2-per-cent-retail-inflation-for-first-half-of-fy22/articleshow/81945664.cms,"While headline inflation at 5 per cent in Feb 2021 remains within the tolerance band, some underline constituents are testing the upper tolerance level. Going forward, the food inflation trajectory will critically depend on the temporal and special progress of southwest monsoon in the 2021 season, RBI Governor Shaktikanta Das said.",Neutral,0.07900464534759521,0.20969033241271973,0.7113050222396851
"Money Policy: RBI keeps repo rate unchanged at 4%, maintains accommodative stance",https://economictimes.indiatimes.com/markets/stocks/news/money-policy-rbi-keeps-repo-rate-unchanged-at-4-maintains-accommodative-stance/articleshow/79558964.cms,"RBI refrained from cutting policy rates in previous monetary policy meetings as well, citing discomfort over elevated inflation.",Negative,0.03557814285159111,0.8552148342132568,0.10920699685811996
We shouldn't be too worried about inflation as people have started questioning the accuracy of numbers: KV Kamath,https://economictimes.indiatimes.com/markets/expert-view/we-should-be-too-worried-about-inflation-as-people-have-started-questioning-the-accuracy-of-numbers-kv-kamath/articleshow/98233023.cms,"""The problem started around a year ago when inflation was raising its head and then the vast disruption due to the European situation occurred. Unfortunately, this situation has not yet normalized, and recovery has not happened as expected, which is causing the problem to persist. This situation has resulted in the pain and inflation continuing.""",Negative,0.02234719507396221,0.9354111552238464,0.0422416590154171
"Selectivity is key as markets enter narrow, range-bound phase: Dipan Mehta",https://economictimes.indiatimes.com/markets/expert-view/selectivity-is-key-as-markets-enter-narrow-range-bound-phase-dipan-mehta/articleshow/121770317.cms,"Dipan Mehta suggests that the market's consolidation follows the RBI's positive policy move, anticipating improved corporate earnings due to lower tax rates and a potentially better monsoon. The market's future hinges on the outcome of the US-China trade talks and potential tariffs. Mehta emphasizes a shift towards selective stock picking as market movements become more narrow.",Neutral,0.22460933774709702,0.014745214022696018,0.7606454789638519
"RBI expected to hold policy rate, but surprise cut possible",https://economictimes.indiatimes.com/news/economy/indicators/rbi-expected-to-hold-policy-rate-but-surprise-cut-possible/articleshow/124204150.cms,"The Reserve Bank of India is widely expected to hold its key policy rate at 5.50% this Wednesday. However, some economists anticipate a surprise rate cut, citing downside risks to economic growth from U.S. trade tariffs and persistently subdued inflation. This potential ""insurance"" cut aims to cushion against external shocks, despite India's stronger-than-expected Q2 growth.",Positive,0.9476316571235657,0.023760750889778137,0.028607627376914024
"Repo rate, GDP & inflation: 10 key takeaways from RBI policy that flags keeping Arjuna's eye is not enough",https://economictimes.indiatimes.com/news/economy/indicators/repo-rate-gdp-inflation-10-key-takeaways-from-rbi-policy-that-flags-keeping-arjunas-eye-is-not-enough/articleshow/102596492.cms,"Reserve Bank of India (RBI) Governor Shaktikanta Das announced that the MPC decided unanimously to keep repo rates unchanged. However, India's inflation forecast has been increased from the previous forecast, even as GDP projections remained unchanged. Here is a look at other important MPC announcements, including further filip to UPI ecosystem.",Positive,0.5265667401254177,0.09027969930320978,0.38315352983772755
"Sensex rangebound, Nifty50 tests 7,950 post RBI policy review; Amtek Auto up 4%",https://economictimes.indiatimes.com/markets/stocks/news/sensex-rangebound-nifty50-tests-7950-post-rbi-policy-review-amtek-auto-up-4/articleshow/49991504.cms,"Sensex pared some of its gains after rallying 100 points in trade on Tuesday, after the RBI maintained status quo on policy rates.",Positive,0.918641984462738,0.051827915012836456,0.029530048370361328
Sensex pares losses after taking over 150-pt hit after RBI policy: 10 stocks in focus,https://economictimes.indiatimes.com/markets/stocks/news/sensex-pares-losses-after-taking-over-150-pt-hit-after-rbi-policy-10-stocks-in-focus/articleshow/45343811.cms,The S&P BSE Sensex slipped over 150 points after the RBI maintained a status quo in its policy meet today.,Negative,0.0082256393507123,0.9715141654014587,0.02026013657450676
"ETMarkets Evening Podcast: Money, Markets and everything else that matters to your wealth creation",https://economictimes.indiatimes.com/markets/stocks/news/listen-now-money-markets-and-everything-else-that-matters-to-your-wealth-creation/articleshow/57020122.cms,The nervousness ahead of the crucial Reserve Bank of India's policy outcome was quite evident. Traders preferred to stay on sidelines on Tuesday.,Negative,0.03410281985998154,0.7752068042755127,0.19069041311740875
Super hawkish Fed may drive USDINR higher; RBI may go for 50-bps rate hike,https://economictimes.indiatimes.com/markets/forex/super-hawkish-fed-may-drive-usdinr-higher-rbi-may-go-for-50-bps-rate-hike/articleshow/94413886.cms,"USDINR has crossed above 81 in the spot market, a fresh all-time high. The up move in the USDINR pair was basically a result of a couple of things -- a) the escalation in the geopolitical instability after Putin’s speech and b) the US FED opting for a very hawkish 75-bps hike.",Positive,0.5673308148980141,0.1615135297179222,0.2711556991562247
"Expect a 25 bps rate cut from RBI's June 19 policy: NS Venkatesh, IDBI Bank",https://economictimes.indiatimes.com/opinion/interviews/expect-a-25-bps-rate-cut-from-rbis-june-19-policy-ns-venkatesh-idbi-bank/articleshow/20443709.cms,A 25 bps cut can be expected from the June 19th policy because GDP growth has come down to around 4.8% and inflation has started showing signs of lower trajectory.,Negative,0.01646968349814415,0.9554447531700134,0.028085656464099884
"Why stock market rose today: Sensex soars 1,090 pts; Nifty above 22,500; 5 key factors behind surge",https://economictimes.indiatimes.com/markets/stocks/news/why-stock-market-is-rising-today-sensex-jumps-over-700-pts-nifty-above-22350-5-key-factors-behind-todays-surge/articleshow/120084320.cms,"Indian equities rebounded strongly, with the Nifty 50 surging 1.69% and the Sensex rising 1.49%, fueled by bargain hunting and positive global cues. Market sentiment was boosted by hopes of U.S. tariff negotiations, anticipation of an RBI rate cut, and a drop in crude oil prices. A weaker dollar and falling U.S. bond yields further supported the rally.",Positive,0.7720199227333069,0.16862477362155914,0.05935526639223099
India bonds edge down in thin trade before debt sale,https://economictimes.indiatimes.com/markets/bonds/india-bonds-edge-down-in-thin-trade-before-debt-sale/articleshow/123180472.cms,Indian government bonds experienced a dip in early trading on Friday. Investors are cautious before the weekly debt sale. This sale will test demand after a disappointing central bank policy decision. The Reserve Bank of India's decision to hold rates impacted investor appetite. Market participants await next quarter's GDP data for policy easing cues.,Negative,0.028223035857081413,0.7288885712623596,0.2428884655237198
Smallcaps that can give sharp returns in near term,https://economictimes.indiatimes.com/markets/stocks/news/smallcaps-that-can-give-sharp-returns-in-near-term/articleshow/27679087.cms,"BSE was on a firm footing, led by gains in oil & gas, realty, banks and power stocks as tensions tapered after the RBI policy review and US Fed meet.",Positive,0.9458482265472412,0.02949679270386696,0.024655023589730263
RBI Monetary Policy Highlights: RBI hikes repo rate by 50 bps; retains GDP forecast,https://economictimes.indiatimes.com/news/newsblogs/rbi-mpc-meeting-live-news-shaktikanta-das-latest-updates-08-june-2022/liveblog/92069850.cms,"RBI Hikes Repo Rate Highlights: The MPC unanimously voted to increase the policy repo rate by 50 basis points to 4.90% and keep policy stance ‘withdrawal of accommodation’. Real GDP forecast for FY23 has been retained at 7.2%. After May’s surprise 40 basis-point off-cycle hike, Shaktikanta Das and co were widely expected to hike the rates again in this monetary policy meet. Here are the highlights Policy repo rate hiked by 50 basis points to 4.90% Policy stance to remain ‘withdrawal of accommodation’ Real GDP forecast for FY23 retained at 7.2% RBI revises inflation projection for FY23 to 6.7% from 5.7% earlier Additional measures announced for cooperative banks Credit cards, starting with RuPay credit cards, can now be linked to UPI E-mandate on cards for recurring payments, limit upped from Rs 5,000 to Rs 15,000 per transaction",Positive,0.9063697457313538,0.020451635122299194,0.07317866384983063
Monetary policy: RBI leaves inflation projection for FY24 unchanged at 5.4% amid food price concerns,https://economictimes.indiatimes.com/news/economy/indicators/rbi-monetary-policy-committee-live-updates-monetary-policy-rbi-leaves-inflation-projection-for-fy24-unchanged-at-5-4-amid-food-price-concerns/articleshow/105826925.cms,"RBI Monetary Policy Committee: The Reserve Bank of India left the inflation aim unchanged at 5.4%. In the August policy, the RBI had raised its FY24 inflation forecast to 5.4% from 5.1%.",Positive,0.9432594180107117,0.027715573087334633,0.029024897143244743
Nifty towers over global peers despite recent fall,https://economictimes.indiatimes.com/markets/stocks/news/nifty-towers-over-global-peers-despite-recent-fall/articleshow/89417554.cms,"The index is trading at 23.27 times one-year forward PE, the most expensive among the top 20 markets. Other key markets, including the UK, Japan, Korea, Singapore, Germany, China, France, Brazil, and Russia, are trading at a discount.",Neutral,0.09734630957245827,0.11250488460063934,0.7901487648487091
5 deeper stress signals for Nifty investors even as RBI cuts rates on 'Goldilocks' phase,https://economictimes.indiatimes.com/markets/stocks/news/5-deeper-stress-signals-for-nifty-investors-even-as-rbi-cuts-rates-on-goldilocks-phase/articleshow/125784730.cms,"The RBI’s 25 bps rate cut and aggressive liquidity infusion signal rising stress beneath India’s “Goldilocks” growth narrative. Despite record-high GDP prints, weak nominal growth, a sliding rupee, persistent FII outflows and narrow market breadth reveal deeper cracks that Nifty investors must track even as policy support strengthens.",Negative,0.1382113378494978,0.823341965675354,0.03844668064266443
"Don't expect RBI to cut rates, status quo may be maintained: SBI Chairman",https://economictimes.indiatimes.com/news/economy/policy/rbi-likely-to-maintain-status-quo-in-upcoming-monetary-policy-sbi-chairman/articleshow/101925100.cms,"State Bank of India (SBI) Chairman Dinesh Khara on Wednesday said the Reserve Bank of India is likely to maintain status quo in the upcoming monetary policy. The next meeting of the Monetary Policy Committee of the Reserve Bank of India is scheduled to be held on August 8-10, 2023.",Neutral,0.1047885064035654,0.05329669825732708,0.8419147729873657
RBI MPC minutes indicate dichotomy: SBI Ecowrap report,https://economictimes.indiatimes.com/news/economy/indicators/mpc-minutes-indicate-dichotomy-sbi-ecowrap-report/articleshow/114538389.cms,"The SBI Ecowrap report on MPC meetings highlights divergent views among committee members on policy rates, with debate on inflation control versus economic flexibility. A proposed amendment seeks to shorten the release timeline for meeting minutes from 14 to 7 days for timely communication.",Negative,0.013331037946045399,0.9035643339157104,0.0831046849489212
RBI’s repo rate hike likely to hit real estate sector’s growth momentum,https://economictimes.indiatimes.com/news/economy/policy/rbis-repo-rate-hike-likely-to-hit-real-estate-sectors-growth-momentum/articleshow/94550951.cms,The cumulative hike in repo rate in the last five months now stands at 190 basis points and housing loan rates have already been moved upward by lenders after the first two hikes in May and June.,Positive,0.6153197288513184,0.24557511508464813,0.13910523056983948
"RBI's rate cut to cushion economy amidst global turmoil, says India Inc",https://economictimes.indiatimes.com/news/economy/policy/rbis-rate-cut-to-cushion-economy-amidst-global-turmoil-says-india-inc/articleshow/120122318.cms,"The RBI’s second consecutive rate cut to 6% aims to shield India’s economy from global shocks triggered by US tariffs, industry bodies said. CII called the move timely and prudent, adding the accommodative stance and easing cycle reflect concerns over slowing global growth and a mild domestic inflation outlook.",Positive,0.9121361374855042,0.04394187405705452,0.043921928852796555
RBI to remain 'agile & proactive' in policy action amid evolving global situation: Guv Malhotra,https://economictimes.indiatimes.com/news/economy/policy/rbi-to-remain-agile-proactive-in-policy-action-amid-evolving-global-situation-guv-malhotra/articleshow/120428845.cms,"Reserve Bank Governor Sanjay Malhotra emphasized the central bank's commitment to monitoring the global economic situation and proactively adjusting policies. While acknowledging India's economic resilience, he cautioned against global uncertainties impacting inflation and growth. He highlighted the stability of Indian financial markets, government borrowing costs reduction, and concerns about forex pricing transparency and unauthorized trading platforms.",Positive,0.6921623945236206,0.017258066684007645,0.29057955741882324
"News Updates: Japanese PM plans to visit India, Philippines to discuss regional security",https://economictimes.indiatimes.com/news/newsblogs/latest-daily-news-and-updates-april-7/liveblog/81942593.cms,Japanese Prime Minister Yoshihide Suga plans to visit India and the Philippines later this month to discuss regional security to bolster a free and open Indo-Pacific region amid China's growing aggression in the South and East China seas.,Positive,0.7699031829833984,0.04020210728049278,0.1898946315050125
"Days of record low rates numbered, but RBI's liftoff still sometime away",https://economictimes.indiatimes.com/markets/stocks/news/days-of-record-low-rates-numbered-but-rbis-liftoff-still-sometime-away/articleshow/85168753.cms,"Das’ and the current MPC’s tenure has been bogged down by one crisis after another. In February 2019, when Das took over the reins, India was slumping ever so deep into an economic abyss. And just when signs emerged of a recovery, it was plunged into the darkness by the Covid-19 pandemic and national lockdown last year.",Negative,0.029309816658496857,0.7872356176376343,0.18345455825328827
"Status quo! Yet, RBI delivered more than a rate cut, and how!",https://economictimes.indiatimes.com/markets/stocks/news/status-quo-yet-rbi-delivered-more-than-a-rate-cut-and-how/articleshow/78575556.cms,"Though the rates were kept unchanged, RBI Governor announced various other measures to improve credit growth in the economy, and to deal with the risk aversion among banks.",Positive,0.8933529257774353,0.01629234477877617,0.09035466611385345
RBI cuts repo rate by 25 basis points: Here's what experts say,https://economictimes.indiatimes.com/markets/stocks/news/rbi-cuts-repo-rate-by-25-basis-points-heres-what-experts-say/articleshow/59880505.cms,25 bps rate cut by itself will not result in a large fall in interest expenses for the businesses.,Negative,0.17535658180713654,0.7870675921440125,0.03757582977414131
"Home, auto loans set to get costlier as RBI hikes key rates",https://economictimes.indiatimes.com/wealth/personal-finance-news/home-auto-loans-set-to-get-costlier-as-rbi-hikes-key-rates/articleshow/7733437.cms,"Home loans, auto loans and loans to businesses are set to get expensive with the Reserve Bank of India increasing its key policy rates by 25 basis points on Thursday.",Positive,0.796578049659729,0.045695796608924866,0.15772612392902374
"How will RBI’s money policy impact bond mart, borrowers, home budget",https://economictimes.indiatimes.com/markets/stocks/news/how-will-rbis-money-policy-impact-bond-mart-borrowers-home-budget/articleshow/83228612.cms,"While the central bank did not change its repo rate, it did make certain changes to its forecasts, announced more relief measures for hard-hit citizens and businesses and provided hope for the future beyond the second wave.",Positive,0.8480032086372375,0.03073885105550289,0.12125787138938904
GIFT Nifty up 40 points; here's the trading setup for today's session,https://economictimes.indiatimes.com/markets/stocks/news/pre-market-action-heres-the-trade-setup-for-todays-session/articleshow/116016449.cms,"In the short term, the trend is likely to remain positive as long as it stays above 24,300. Traders may adopt a buy-on-dips strategy in the current market. On the higher side, the index could move towards 25,000 in the near term.",Positive,0.7739313840866089,0.023187393322587013,0.20288123190402985
"RBI MPC: Rupee sees marginal gains against dollar, likely to trade in narrow range, say experts",https://economictimes.indiatimes.com/markets/forex/rbi-mpc-rupee-sees-marginal-gains-against-dollar-likely-to-trade-in-narrow-range-say-experts/articleshow/109056595.cms,"The rupee was little changed at the opening time on Friday amid expectations that the country's central bank will intervene, which countered weak risk appetite, a stronger US dollar and rising oil prices.",Positive,0.6848363280296326,0.2740781307220459,0.04108559340238571
ICICI Bank hikes home loan interest rates; this is how much your EMIs will increase,https://economictimes.indiatimes.com/wealth/borrow/icici-bank-hikes-home-loan-interest-rates-this-is-how-much-your-emis-will-increase/articleshow/93385792.cms,"ICICI hiked the ICICI Bank External Benchmark Lending Rate (I-EBLR) to 9.10% p.a.p.m. effective from August 5, 2022. The announcement was made just a few hours after the Reserve Bank of India (RBI) hiked the key policy rates by 50 basis points. A hike in lending rate will lead to a hike in your EMI outgo as well.",Neutral,0.16979656927287579,0.061180971562862396,0.7690224647521973
Twelve stocks in focus in Tuesday morning trade,https://economictimes.indiatimes.com/markets/stocks/news/twelve-stocks-in-focus-in-tuesday-morning-trade/articleshow/39662466.cms,Indian markets are expected to trade in a range. Here is a list of twelve stocks which are likely to be in focus today.,Neutral,0.020515117794275284,0.05178271234035492,0.9277021884918213
RBI MPC meeting time: When it will be live streamed and how to catch the Governor Sanjay Malhotra’s key decisions,https://economictimes.indiatimes.com/news/new-updates/rbi-mpc-meeting-time-when-it-will-be-live-streamed-and-how-to-catch-the-governor-sanjay-malhotras-key-decisions/articleshow/127966670.cms,"RBI MPC meeting time: The Reserve Bank of India's Monetary Policy Committee will announce its latest policy decision on February 6, 2026. This decision will impact loan EMIs, savings returns, and market sentiment. Analysts expect the repo rate to remain unchanged. The RBI Governor will address the media, providing insights into inflation and growth. This announcement is crucial for borrowers, investors, and businesses.",Neutral,0.19281357526779175,0.009539278224110603,0.7976471781730652
"Don’t expect similar sales growth in December as in festive season: Pravin Shah, M&M",https://economictimes.indiatimes.com/opinion/interviews/dont-expect-similar-sales-growth-in-december-as-in-festive-season-pravin-shah-mm/articleshow/17279617.cms,"""Our new products like Quanto, Verito and Rexton are showing good market acceptance and surely this would let the growth momentum continuing for us"", Pravin said.",Positive,0.9444188475608826,0.010768667794764042,0.04481250420212746
Market outlook for Monday: Will Sensex and Nifty stay under pressure as Iran war clouds linger?,https://economictimes.indiatimes.com/markets/stocks/market-outlook-for-monday-will-bears-keep-pressure-on-sensex-nifty-amid-usisraeliran-war/articleshow/129588688.cms,"Indian stock markets experienced a sharp decline in March, with Sensex and Nifty falling approximately 8% each. Escalating tensions in the Middle East, particularly the prolonged closure of the Strait of Hormuz amid the Iran-Israel-US war, spooked investors. Experts anticipate a weak market trend in the short term, with potential further declines.",Negative,0.019618108868598938,0.9405370950698853,0.03984476998448372
Run up for the budget has started: Avinnash Gorakssakar,https://economictimes.indiatimes.com/markets/stocks/recos/run-up-for-the-budget-has-started-avinnash-gorakssakar/articleshow/36108617.cms,The activity we are seeing in most of the smaller cap companies and larger names from the oil marketing space suggest that this budget will be a very good budget in terms of improving the macros.,Positive,0.9348283410072327,0.012608326971530914,0.05256337672472
BSE to launch new IRF contracts on May 30,https://economictimes.indiatimes.com/markets/stocks/news/bse-to-launch-new-irf-contracts-on-may-30/articleshow/52448051.cms,"The IRF market gets participation from retail investors, trading houses, foreign portfolio investors (FPIs) and other institutions.",Neutral,0.12702253460884094,0.007633022964000702,0.8653445243835449
Bond prices to remain in a narrow range: HDFC MF,https://economictimes.indiatimes.com/opinion/interviews/bond-prices-to-remain-in-a-narrow-range-hdfc-mf/articleshow/15290882.cms,"If credit picks up in the second half in the busy season and then the banks may not need to buy G-sec, which could have some impact on bond prices.",Negative,0.034165095537900925,0.723957896232605,0.2418769896030426
Market Now: Auto stocks gain; Tata Motors up nearly 2%,https://economictimes.indiatimes.com/markets/stocks/news/market-now-auto-stocks-gain-tata-motors-up-nearly-2brbr/articleshow/62818245.cms,Equity benchmarks were trading on a cautious note awaiting RBI policy meet outcome.,Negative,0.09651926904916763,0.7311865091323853,0.1722942441701889
Govt accords infrastructure status to MRO industry,https://economictimes.indiatimes.com/news/economy/infrastructure/govt-accords-infrastructure-status-to-mro-industry/articleshow/28745443.cms,"Following a recent change in the RBI policy, the MRO industry, which currently has an annual turnover of about $800 million, would get a boost, they said.",Positive,0.9388198852539062,0.013942120596766472,0.04723802208900452
"India bonds inch up before state debt supply, US rate decision",https://economictimes.indiatimes.com/markets/bonds/india-bonds-inch-up-before-state-debt-supply-us-rate-decision/articleshow/122966651.cms,"Indian government bonds saw a slight increase in early trading on Tuesday, recovering from a two-day selloff, though trading volume remained low. Investors are awaiting state debt supply details and the U.S. Federal Reserve's rate decision. The focus is also on RBI policy decisions and U.S. Fed Chair Jerome Powell's commentary for cues on the domestic policy easing cycle.",Neutral,0.06646668165922165,0.06189460679888725,0.8716387152671814
Stock Market Highlights: Nifty bulls take a breather ahead of RBI policy; what traders should do on Friday?,https://economictimes.indiatimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-07-december-2023/liveblog/105796437.cms,"Tech View: The bull run on Dalal Street came to a halt on Thursday, as Nifty 50 snapped its seven-day winning streak amid profit booking ahead of the outcome of the Reserve Bank of India’s monetary policy meeting on Friday. “If today’s uninspiring session is any indication, then Nifty will waver and trade choppy in tomorrow's session, with the biggest hurdle now seen at the psychological level of 21000, while the biggest support is placed at the 19521 mark,” says Prashanth Tapse, senior VP - research, Mehta Equities. The Nifty 50 settled at 20901.15 points, down 0.2% from the previous close after hitting a high of 20941.25 points then a low of 20850.80 points.",Negative,0.009758387692272663,0.9744968414306641,0.015744762495160103
"Sensex pares losses, Nifty above 8,500 post RBI policy review; GAIL, ONGC down 2% each",https://economictimes.indiatimes.com/markets/stocks/news/sensex-pares-losses-nifty-above-8500-post-rbi-policy-review-gail-ongc-down-2-each/articleshow/48338903.cms,The S&P BSE Sensex slipped over 300 points in trade on Tuesday after the Reserve Bank of India maintained a status quo.,Negative,0.008243917487561703,0.9713764786720276,0.020379645749926567
"If monsoon pans out well, expect rate cut before next RBI policy: Gaurang Shah, Geojit BNP Paribas",https://economictimes.indiatimes.com/markets/expert-view/if-monsoon-pans-out-well-expect-rate-cut-before-next-rbi-policy-gaurang-shah-geojit-bnp-paribas/articleshow/52655245.cms,"If the government pushes for the GST bill on day one of the monsoon session, then our markets would definitely have more leg up.",Positive,0.6080951690673828,0.021429311484098434,0.37047550082206726
"Expect RBI to increase repo rate by 25 bps: Manishi Raychaudhuri, BNP Paribas Securities",https://economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-increase-repo-rate-by-25-bps-manishi-raychaudhuri-bnp-paribas-securities/articleshow/24808451.cms,"'There is a possibility that the direction of earning estimates may actually begin to drift down going forward,' says Manishi Raychaudhuri",Negative,0.0130546223372221,0.961058497428894,0.025886934250593185
"Uday Kotak warns of deposit crunch, banking margins at risk",https://economictimes.indiatimes.com/industry/banking/finance/banking/uday-kotak-warns-of-deposit-crunch-banking-margins-at-risk/articleshow/119668377.cms,"Uday Kotak, Asia's richest banker, warns of a significant deposit crunch threatening banks with margin erosion. Retail deposit growth is slow, pushing banks towards expensive bulk deposits. This situation leads to negative lending margins, especially with home loans. The challenge persists amid high-term deposit rates, tighter liquidity, and RBI's policy rate cuts.",Negative,0.010063749738037586,0.9645769894123077,0.02535922545939684
Trump Era Begins: What it means for global markets and Indian economy,https://economictimes.indiatimes.com/markets/stocks/news/trump-era-begins-what-it-means-for-global-markets-and-indian-economy/articleshow/116313025.cms,"Markets experienced volatility following Trump's election win and Republican control of Congress. While the US economy remains resilient, Trump's policies pose inflationary risks, influencing Fed decisions on rate cuts. Global economic divergence, particularly between a strong US dollar and weaker BRICS currencies, adds to market complexity.",Negative,0.050911535043269396,0.8347024917602539,0.1143860425800085
Banking system liquidity in deficit as incremental cash reserve ratio kicks in,https://economictimes.indiatimes.com/industry/banking/finance/banking/banking-system-liquidity-in-deficit-as-incremental-cash-reserve-ratio-kicks-in/articleshow/102955978.cms,"Daily central bank data showed that the RBI injected funds worth ₹23,644.4 crore into the banking system on August 21, marking the first infusion of cash since March 27. An injection of funds by the RBI reflects deficit liquidity conditions in the banking system.",Positive,0.6694114804267883,0.02528674155473709,0.30530181527137756
